date,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2018-10,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",192,47,19,3,15,0,10,0,0,4943,2345,196,966,0,1436
2018-10,YV,Mesa Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",78,25,10,0,13,0,2,0,0,1852,633,0,431,0,788
2018-10,YV,Mesa Airlines Inc.,BDL,"Hartford, CT: Bradley International",53,6,3,1,1,0,1,1,0,298,151,92,26,0,29
2018-10,YV,Mesa Airlines Inc.,BFL,"Bakersfield, CA: Meadows Field",62,26,6.54,1,4.89,0.53,13.04,0,0,1296,239,21,150,11,875
2018-10,YV,Mesa Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",188,50,20.29,4.64,4.44,0,20.63,7,0,4192,1887,277,253,0,1775
2018-10,YV,Mesa Airlines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",30,5,1.28,0.41,0.13,0,3.18,3,0,244,56,29,9,0,150
2018-10,YV,Mesa Airlines Inc.,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",53,14,3.92,1.07,1.01,0,8,5,0,942,280,117,30,0,515
2018-10,YV,Mesa Airlines Inc.,BNA,"Nashville, TN: Nashville International",58,13,3,1,5,0,4,0,0,568,74,58,125,0,311
2018-10,YV,Mesa Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",31,4,2,0,1,0,1,0,0,1175,965,0,64,0,146
2018-10,YV,Mesa Airlines Inc.,BRO,"Brownsville, TX: Brownsville South Padre Island International",32,6,1.14,0,4.86,0,0,4,0,227,71,0,156,0,0
2018-10,YV,Mesa Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",78,20,8,2,3,0,7,0,1,1712,288,195,123,0,1106
2018-10,YV,Mesa Airlines Inc.,BTV,"Burlington, VT: Burlington International",84,12,7,1,0,0,4,0,0,1322,316,530,0,0,476
2018-10,YV,Mesa Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",119,13,4,2,4,0,3,0,0,877,155,59,206,0,457
2018-10,YV,Mesa Airlines Inc.,BUR,"Burbank, CA: Bob Hope",91,23,5.43,0,1.63,0.05,15.89,1,0,1725,412,0,93,5,1215
2018-10,YV,Mesa Airlines Inc.,CHA,"Chattanooga, TN: Lovell Field",62,25,8.9,1.76,1.78,0,12.57,3,0,2300,793,167,121,0,1219
2018-10,YV,Mesa Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",205,46,32,3,5,0,6,7,0,3859,3048,365,114,0,332
2018-10,YV,Mesa Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",74,12,5,1,4,0,2,2,0,663,467,61,72,0,63
2018-10,YV,Mesa Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",188,32,17,1,7,0,7,2,0,1984,1150,193,325,0,316
2018-10,YV,Mesa Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",150,20,13,1,2,0,4,0,0,936,718,34,58,0,126
2018-10,YV,Mesa Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",74,19,11,1,1,0,6,2,1,2224,1033,98,18,0,1075
2018-10,YV,Mesa Airlines Inc.,COU,"Columbia, MO: Columbia Regional",62,17,3.93,3.34,3.01,0,6.71,1,0,1117,290,218,109,0,500
2018-10,YV,Mesa Airlines Inc.,CRP,"Corpus Christi, TX: Corpus Christi International",133,41,18.42,2.67,7.07,0,12.84,5,0,3653,1385,320,261,0,1687
2018-10,YV,Mesa Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",120,19,7,1,7,0,4,3,0,835,304,182,171,0,178
2018-10,YV,Mesa Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",58,11,6,1,3,0,1,0,0,567,252,122,86,0,107
2018-10,YV,Mesa Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",3148,888,221.17,41.21,227.09,1.06,397.47,196,16,77106,20581,6533,14014,35,35943
2018-10,YV,Mesa Airlines Inc.,DRO,"Durango, CO: Durango La Plata County",152,35,13.22,1,6.34,0.15,14.28,5,0,2483,893,194,214,3,1179
2018-10,YV,Mesa Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",53,12,7,1,4,0,0,0,0,711,426,171,114,0,0
2018-10,YV,Mesa Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",232,53,24,4,17,0,8,0,0,3247,1736,373,439,0,699
2018-10,YV,Mesa Airlines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",11,2,1,0,1,0,0,1,0,808,38,0,770,0,0
2018-10,YV,Mesa Airlines Inc.,ELP,"El Paso, TX: El Paso International",378,125,47.24,10.04,29.37,0,38.35,4,0,9642,4032,1003,1010,0,3597
2018-10,YV,Mesa Airlines Inc.,EVV,"Evansville, IN: Evansville Regional",62,25,4.97,1.98,3.54,0,14.51,1,0,1653,304,254,162,0,933
2018-10,YV,Mesa Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",117,33,14.72,0,7.81,0,10.47,0,0,2362,999,0,310,0,1053
2018-10,YV,Mesa Airlines Inc.,FLG,"Flagstaff, AZ: Flagstaff Pulliam",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10,YV,Mesa Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",90,24,9.19,2.66,1.5,0,10.65,5,0,1798,650,385,58,0,705
2018-10,YV,Mesa Airlines Inc.,FSM,"Fort Smith, AR: Fort Smith Regional",62,22,10.48,2.67,1.18,0,7.67,2,0,1872,880,204,58,0,730
2018-10,YV,Mesa Airlines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",74,23,6.72,3.72,3.94,0,8.62,2,0,2850,537,666,217,0,1430
2018-10,YV,Mesa Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10,YV,Mesa Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",131,20,11,3,0,0,6,1,0,2071,550,994,0,0,527
2018-10,YV,Mesa Airlines Inc.,HOU,"Houston, TX: William P Hobby",176,65,16.99,5.69,20.2,0,22.12,24,1,5425,1019,570,839,0,2997
2018-10,YV,Mesa Airlines Inc.,HRL,"Harlingen/San Benito, TX: Valley International",58,14,6,1,3,0,4,0,0,2058,339,75,1246,0,398
2018-10,YV,Mesa Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",131,41,12.66,7.08,5.48,0,15.77,9,0,3084,848,599,245,0,1392
2018-10,YV,Mesa Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",2110,256,57,12,58,0,129,26,1,18000,4595,1071,2136,0,10198
2018-10,YV,Mesa Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",2881,690,143.41,49.57,274.21,1,221.81,23,14,49420,14187,5321,10515,33,19364
2018-10,YV,Mesa Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",121,31,10.27,4.31,3.6,0,12.82,9,1,2359,507,677,142,0,1033
2018-10,YV,Mesa Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",45,3,2,0,0,0,1,0,0,267,113,0,0,0,154
2018-10,YV,Mesa Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",177,58,19.23,9.18,13.43,0,16.16,8,0,5124,1215,1397,822,0,1690
2018-10,YV,Mesa Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",152,28,14.93,0.27,7.54,0,5.25,3,0,1488,723,43,253,0,469
2018-10,YV,Mesa Airlines Inc.,LBB,"Lubbock, TX: Lubbock Preston Smith International",188,61,26.21,1.34,6.81,0,26.64,6,0,5027,1749,215,257,0,2806
2018-10,YV,Mesa Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",92,36,10.27,2.78,10.89,0,12.06,0,0,3050,655,136,563,0,1696
2018-10,YV,Mesa Airlines Inc.,LGA,"New York, NY: LaGuardia",149,36,8,1,25,0,2,3,0,2523,1042,65,1340,0,76
2018-10,YV,Mesa Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",93,29,11.6,0,8.92,0,8.48,3,1,1252,569,0,290,0,393
2018-10,YV,Mesa Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",50,11,4,2,3,0,2,0,0,573,135,315,64,0,59
2018-10,YV,Mesa Airlines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",313,103,38.88,7.05,22.61,0,34.46,18,1,8579,2664,579,1251,0,4085
2018-10,YV,Mesa Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",104,28,11,0,15,0,2,1,0,1336,530,0,366,0,440
2018-10,YV,Mesa Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",4,1,1,0,0,0,0,0,0,31,31,0,0,0,0
2018-10,YV,Mesa Airlines Inc.,MEM,"Memphis, TN: Memphis International",76,28,12.02,0,7.34,0,8.64,1,0,1454,480,0,183,0,791
2018-10,YV,Mesa Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",262,87,37.54,6.94,17.36,0,25.17,9,0,7127,3323,1005,717,0,2082
2018-10,YV,Mesa Airlines Inc.,MIA,"Miami, FL: Miami International",20,7,2,1,3,0,1,0,0,457,266,47,62,0,82
2018-10,YV,Mesa Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",62,19,10,1,4,0,4,0,0,838,495,63,93,0,187
2018-10,YV,Mesa Airlines Inc.,MLI,"Moline, IL: Quad City International",62,17,4.68,2.16,1.31,0,8.84,3,0,2126,376,166,81,0,1503
2018-10,YV,Mesa Airlines Inc.,MOB,"Mobile, AL: Mobile Regional",88,24,10.55,0.86,4.14,0,8.44,9,0,1496,416,80,243,0,757
2018-10,YV,Mesa Airlines Inc.,MRY,"Monterey, CA: Monterey Regional",91,29,10.86,0,4.94,0,13.2,2,2,1953,486,0,169,0,1298
2018-10,YV,Mesa Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",137,31,7,1,17,0,6,0,0,2302,524,24,494,0,1260
2018-10,YV,Mesa Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",38,9,2,0,5,0,2,2,0,1096,105,0,487,0,504
2018-10,YV,Mesa Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",31,6,3.65,0,0.24,0,2.11,2,0,302,174,0,12,0,116
2018-10,YV,Mesa Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",61,14,6.33,0,4.79,0,2.88,3,0,633,277,0,167,0,189
2018-10,YV,Mesa Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",273,76,36.58,4.55,11.33,0,23.54,6,0,4693,2173,344,431,0,1745
2018-10,YV,Mesa Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",20,2,1,0,0,0,1,0,0,40,19,0,0,0,21
2018-10,YV,Mesa Airlines Inc.,ONT,"Ontario, CA: Ontario International",88,26,10,0,3,0.05,12.95,2,0,1777,584,0,170,6,1017
2018-10,YV,Mesa Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",120,29,12,3,8,0,6,1,0,1618,819,132,177,0,490
2018-10,YV,Mesa Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",32,5,2,1,2,0,0,0,0,383,222,84,77,0,0
2018-10,YV,Mesa Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",1850,384,92.89,5.31,66.65,0.92,218.24,38,5,33764,12782,321,2338,738,17585
2018-10,YV,Mesa Airlines Inc.,PIA,"Peoria, IL: General Downing - Peoria International",62,25,6.35,2.93,1.98,0,13.74,3,0,2420,908,161,86,0,1265
2018-10,YV,Mesa Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",104,9,6,1,1,0,1,2,0,487,394,42,21,0,30
2018-10,YV,Mesa Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",72,15,8,1,1,1,4,4,0,1642,456,26,30,79,1051
2018-10,YV,Mesa Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",39,10,5.39,0,2.13,0,2.48,0,0,734,189,0,130,0,415
2018-10,YV,Mesa Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",109,8,3,2,2,0,1,0,0,743,342,185,141,0,75
2018-10,YV,Mesa Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",56,5,2,0,1,0,2,0,0,596,80,0,35,0,481
2018-10,YV,Mesa Airlines Inc.,RAP,"Rapid City, SD: Rapid City Regional",62,17,6.14,1.96,3.47,0,5.43,2,0,1204,331,383,77,0,413
2018-10,YV,Mesa Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",6,2,2,0,0,0,0,0,0,130,130,0,0,0,0
2018-10,YV,Mesa Airlines Inc.,RIC,"Richmond, VA: Richmond International",79,14,6,1,5,0,2,1,0,671,231,37,184,0,219
2018-10,YV,Mesa Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",126,34,14.67,0,9.37,0,9.96,1,0,1436,615,0,250,0,571
2018-10,YV,Mesa Airlines Inc.,ROC,"Rochester, NY: Greater Rochester International",36,5,3,1,0,0,1,0,0,351,76,84,0,0,191
2018-10,YV,Mesa Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",4,2,2,0,0,0,0,0,0,169,169,0,0,0,0
2018-10,YV,Mesa Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",44,15,5,0,10,0,0,0,0,704,450,0,254,0,0
2018-10,YV,Mesa Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",55,12,3,1,6,0,2,0,0,542,236,56,211,0,39
2018-10,YV,Mesa Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",172,44,21.69,1.5,10.55,0,10.26,5,0,2905,1377,162,393,0,973
2018-10,YV,Mesa Airlines Inc.,SBP,"San Luis Obispo, CA: San Luis County Regional",122,38,13.53,1.35,6.58,0,16.54,3,0,2253,829,68,252,0,1104
2018-10,YV,Mesa Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",219,73,28.71,4.16,14.17,0,25.97,7,0,4938,1602,447,630,0,2259
2018-10,YV,Mesa Airlines Inc.,SHV,"Shreveport, LA: Shreveport Regional",5,1,1,0,0,0,0,0,0,86,86,0,0,0,0
2018-10,YV,Mesa Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",35,8,3,0,3,0,2,0,0,592,111,0,129,0,352
2018-10,YV,Mesa Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",60,10,3,1,5,0,1,0,0,440,126,59,134,0,121
2018-10,YV,Mesa Airlines Inc.,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",31,10,4.56,0,2.49,0,2.96,0,1,424,193,0,96,0,135
2018-10,YV,Mesa Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",59,5,2,0,1,0,2,1,0,200,44,0,25,0,131
2018-10,YV,Mesa Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",127,33,16.47,1.82,6.3,0,8.41,2,0,4063,2251,923,306,0,583
2018-10,YV,Mesa Airlines Inc.,TUS,"Tucson, AZ: Tucson International",158,46,19.54,0.51,7.81,0.05,18.08,2,0,4044,2121,20,269,7,1627
2018-10,YV,Mesa Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",56,20,11.2,3.56,1.08,0,4.16,0,1,1318,519,322,102,0,375
2018-10,YV,Mesa Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",78,13,4.6,2.28,2.2,0,3.92,12,0,1163,414,216,47,0,486
2018-10,YV,Mesa Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",54,18,7,2,1,0,8,1,0,1131,311,179,50,0,591
2018-10,YX,Republic Airline,ABQ,"Albuquerque, NM: Albuquerque International Sunport",54,13,3.96,0,4.74,0,4.3,0,0,542,215,0,196,0,131
2018-10,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",513,60,13.29,1.2,25.48,0,20.02,3,0,2791,574,64,806,0,1347
2018-10,YX,Republic Airline,AUS,"Austin, TX: Austin - Bergstrom International",26,4,0.93,0,1.01,0,2.06,0,0,191,28,0,37,0,126
2018-10,YX,Republic Airline,BDL,"Hartford, CT: Bradley International",31,4,0.43,0,2,0,1.57,0,0,75,8,0,37,0,30
2018-10,YX,Republic Airline,BGR,"Bangor, ME: Bangor International",100,6,1.96,0.17,1.29,0,2.58,0,0,378,122,23,78,0,155
2018-10,YX,Republic Airline,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10,YX,Republic Airline,BNA,"Nashville, TN: Nashville International",349,51,9.29,0,21.6,0,20.11,2,0,2337,435,0,661,0,1241
2018-10,YX,Republic Airline,BOS,"Boston, MA: Logan International",529,101,21.95,1.02,55.95,0,22.07,6,0,8096,1896,22,4186,0,1992
2018-10,YX,Republic Airline,BRO,"Brownsville, TX: Brownsville South Padre Island International",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10,YX,Republic Airline,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10,YX,Republic Airline,BTV,"Burlington, VT: Burlington International",63,7,3.26,0,1.18,0,2.56,0,0,344,89,0,65,0,190
2018-10,YX,Republic Airline,BUF,"Buffalo, NY: Buffalo Niagara International",449,72,13.98,2.13,21.64,0,34.25,0,0,5553,987,428,1564,0,2574
2018-10,YX,Republic Airline,CAE,"Columbia, SC: Columbia Metropolitan",58,9,1,0,6,0,2,1,0,223,29,0,120,0,74
2018-10,YX,Republic Airline,CHS,"Charleston, SC: Charleston AFB/International",177,13,2.79,0,3.5,0,6.71,5,0,1009,260,0,86,0,663
2018-10,YX,Republic Airline,CLE,"Cleveland, OH: Cleveland-Hopkins International",77,21,5.54,0.06,6.39,0,9.01,1,0,933,179,3,237,0,514
2018-10,YX,Republic Airline,CLT,"Charlotte, NC: Charlotte Douglas International",1152,110,28.28,1.85,44.14,0,35.73,23,1,5427,1936,223,1399,0,1869
2018-10,YX,Republic Airline,CMH,"Columbus, OH: John Glenn Columbus International",1111,156,45.57,2.06,48.64,1,58.73,5,0,9534,3072,304,2193,37,3928
2018-10,YX,Republic Airline,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10,YX,Republic Airline,CRP,"Corpus Christi, TX: Corpus Christi International",1,1,0.24,0,0.76,0,0,0,0,21,5,0,16,0,0
2018-10,YX,Republic Airline,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",398,48,10.55,2.64,12.99,0,21.83,2,1,3035,623,612,477,0,1323
2018-10,YX,Republic Airline,DAY,"Dayton, OH: James M Cox/Dayton International",7,1,0,0,1,0,0,0,0,16,0,0,16,0,0
2018-10,YX,Republic Airline,DCA,"Washington, DC: Ronald Reagan Washington National",3069,320,53.73,2.61,152.34,0,111.32,28,17,18956,3270,124,6294,0,9268
2018-10,YX,Republic Airline,DEN,"Denver, CO: Denver International",206,22,7.05,1,6.23,0,7.72,0,1,2140,497,56,290,0,1297
2018-10,YX,Republic Airline,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",261,85,16.15,0.39,49.28,0,19.18,1,7,4790,981,46,2288,0,1475
2018-10,YX,Republic Airline,DRO,"Durango, CO: Durango La Plata County",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10,YX,Republic Airline,DSM,"Des Moines, IA: Des Moines International",103,30,3.18,0.69,17.71,0,8.42,2,2,1365,174,67,485,0,639
2018-10,YX,Republic Airline,DTW,"Detroit, MI: Detroit Metro Wayne County",748,124,32.71,1.04,45.24,0.5,44.5,1,0,5813,1625,32,1792,32,2332
2018-10,YX,Republic Airline,ELP,"El Paso, TX: El Paso International",69,25,2.11,0,22.17,0,0.72,0,0,875,89,0,754,0,32
2018-10,YX,Republic Airline,EWR,"Newark, NJ: Newark Liberty International",2342,690,41.41,2.82,528.51,0,117.27,20,4,41037,4511,110,28442,0,7974
2018-10,YX,Republic Airline,EYW,"Key West, FL: Key West International",207,23,4.55,0.88,8.01,0,9.57,1,1,1129,263,43,297,0,526
2018-10,YX,Republic Airline,GJT,"Grand Junction, CO: Grand Junction Regional",44,8,1.87,0,2.99,0,3.14,0,0,1395,632,0,178,0,585
2018-10,YX,Republic Airline,GRR,"Grand Rapids, MI: Gerald R. Ford International",216,28,10.05,0,5.47,0,12.48,1,0,1485,469,0,287,0,729
2018-10,YX,Republic Airline,GSO,"Greensboro/High Point, NC: Piedmont Triad International",62,4,0.68,0,1.32,0,2,2,0,362,21,0,35,0,306
2018-10,YX,Republic Airline,GSP,"Greer, SC: Greenville-Spartanburg International",7,1,0.7,0,0,0,0.3,0,0,20,14,0,0,0,6
2018-10,YX,Republic Airline,HHH,"Hilton Head, SC: Hilton Head Airport",93,13,1.87,0.77,2.85,0.22,7.29,3,0,719,95,49,109,6,460
2018-10,YX,Republic Airline,HRL,"Harlingen/San Benito, TX: Valley International",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10,YX,Republic Airline,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",107,12,2.7,0.71,2.22,0,6.37,1,0,568,87,22,67,0,392
2018-10,YX,Republic Airline,IAD,"Washington, DC: Washington Dulles International",62,5,3,0,2,0,0,1,0,199,164,0,35,0,0
2018-10,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston",1115,237,36.06,3.77,138.32,0,58.85,4,2,10476,1800,171,4632,0,3873
2018-10,YX,Republic Airline,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",59,3,0.55,0,0.45,0,2,0,0,124,18,0,15,0,91
2018-10,YX,Republic Airline,IND,"Indianapolis, IN: Indianapolis International",989,192,41.96,3.46,75.43,0.5,70.65,3,0,11520,3239,308,2693,9,5271
2018-10,YX,Republic Airline,JAX,"Jacksonville, FL: Jacksonville International",297,44,11.11,2.05,15.9,0,14.95,0,0,1665,432,50,517,0,666
2018-10,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",249,36,9.91,1.51,13.55,0,11.03,0,1,2649,812,285,827,0,725
2018-10,YX,Republic Airline,LEX,"Lexington, KY: Blue Grass",54,10,1.95,0,4.65,0,3.41,0,0,541,237,0,82,0,222
2018-10,YX,Republic Airline,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",46,8,0.62,1.67,3.4,0,2.31,0,0,967,20,746,127,0,74
2018-10,YX,Republic Airline,LGA,"New York, NY: LaGuardia",2884,588,96.51,8.23,338.08,0,145.18,41,10,36176,7896,488,16954,0,10838
2018-10,YX,Republic Airline,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",27,3,0,0,2,0,1,0,0,79,0,0,38,0,41
2018-10,YX,Republic Airline,LNK,"Lincoln, NE: Lincoln Airport",8,3,1.8,0,0.2,0,1,0,0,232,88,0,12,0,132
2018-10,YX,Republic Airline,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",51,9,2.76,0,5.85,0,0.39,0,2,407,112,0,282,0,13
2018-10,YX,Republic Airline,MCI,"Kansas City, MO: Kansas City International",345,76,19.17,1.04,37.14,0,18.65,2,0,5794,2347,72,1755,0,1620
2018-10,YX,Republic Airline,MDT,"Harrisburg, PA: Harrisburg International",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10,YX,Republic Airline,MEM,"Memphis, TN: Memphis International",211,35,3.5,0.22,19.17,0,12.11,1,0,1885,107,17,614,0,1147
2018-10,YX,Republic Airline,MHT,"Manchester, NH: Manchester-Boston Regional",84,8,0.88,1,1.89,0,4.23,0,0,653,75,35,65,0,478
2018-10,YX,Republic Airline,MIA,"Miami, FL: Miami International",868,68,19.93,0.98,18.75,0,28.33,2,0,3882,1201,54,514,0,2113
2018-10,YX,Republic Airline,MKE,"Milwaukee, WI: General Mitchell International",82,20,6.54,0,6.66,0,6.8,4,0,751,273,0,154,0,324
2018-10,YX,Republic Airline,MLI,"Moline, IL: Quad City International",17,5,0.19,0,1.11,0,3.7,0,0,145,3,0,19,0,123
2018-10,YX,Republic Airline,MSN,"Madison, WI: Dane County Regional-Truax Field",172,43,6.26,0.56,20.96,0,15.21,2,0,1920,197,14,895,0,814
2018-10,YX,Republic Airline,MSP,"Minneapolis, MN: Minneapolis-St Paul International",457,114,24.75,0,59.63,0,29.62,2,0,5091,1246,0,2112,0,1733
2018-10,YX,Republic Airline,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",185,22,6.55,0,7.83,0,7.62,0,0,899,353,0,247,0,299
2018-10,YX,Republic Airline,MYR,"Myrtle Beach, SC: Myrtle Beach International",31,1,0.95,0,0.05,0,0,1,0,42,40,0,2,0,0
2018-10,YX,Republic Airline,OKC,"Oklahoma City, OK: Will Rogers World",150,38,2.81,1,23.8,0,10.39,0,0,1620,116,29,700,0,775
2018-10,YX,Republic Airline,OMA,"Omaha, NE: Eppley Airfield",225,40,4.82,0,24.95,0,10.24,0,2,1400,154,0,725,0,521
2018-10,YX,Republic Airline,ORD,"Chicago, IL: Chicago O'Hare International",1202,213,37.91,3.49,99.66,1,70.94,3,2,11430,3046,272,3396,44,4672
2018-10,YX,Republic Airline,ORF,"Norfolk, VA: Norfolk International",11,1,0.11,0,0,0,0.89,0,0,18,2,0,0,0,16
2018-10,YX,Republic Airline,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",9,1,0,0,1,0,0,0,0,30,0,0,30,0,0
2018-10,YX,Republic Airline,PHL,"Philadelphia, PA: Philadelphia International",1268,156,29.17,1.57,64.13,0,61.13,5,4,8747,1742,70,2500,0,4435
2018-10,YX,Republic Airline,PIT,"Pittsburgh, PA: Pittsburgh International",621,108,30.28,1.49,36.79,0,39.44,6,0,6378,2368,198,1503,0,2309
2018-10,YX,Republic Airline,PNS,"Pensacola, FL: Pensacola International",85,8,0.31,0,2.74,0,4.95,5,0,258,6,0,51,0,201
2018-10,YX,Republic Airline,PVD,"Providence, RI: Theodore Francis Green State",178,34,8.07,0,5.33,0.51,20.08,1,0,1442,337,0,209,23,873
2018-10,YX,Republic Airline,PWM,"Portland, ME: Portland International Jetport",53,6,0.76,0.03,3.05,0,2.16,0,0,402,34,4,179,0,185
2018-10,YX,Republic Airline,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",534,71,21.35,0,28.49,0,21.16,10,0,4374,1357,0,2001,0,1016
2018-10,YX,Republic Airline,RIC,"Richmond, VA: Richmond International",112,12,3.42,0,2.75,0,5.83,1,1,541,170,0,72,0,299
2018-10,YX,Republic Airline,ROC,"Rochester, NY: Greater Rochester International",164,25,3.25,0,7.47,0,14.28,1,1,1543,179,0,276,0,1088
2018-10,YX,Republic Airline,RSW,"Fort Myers, FL: Southwest Florida International",5,1,0,0,0.16,0,0.84,0,0,44,0,0,7,0,37
2018-10,YX,Republic Airline,SAT,"San Antonio, TX: San Antonio International",38,18,1.14,1.08,15.61,0,0.17,0,0,672,44,44,573,0,11
2018-10,YX,Republic Airline,SAV,"Savannah, GA: Savannah/Hilton Head International",20,3,0.67,0,2.33,0,0,0,0,50,12,0,38,0,0
