airport,lat,long
RDV,61.78722222,-157.3469444
REB,34.08527778,-117.1455556
RED,40.6775,-77.62694444
REE,33.59638889,-102.0419444
REH,38.71944444,-75.12666667
REL,-43.21055556,-65.27027778
REP,13.41055556,103.8127778
RES,-27.45138889,-59.05083333
REX,26.0125,-98.23
RFD,42.19722222,-89.0925
RGA,-53.77916667,-67.75
RGL,-51.60916667,-69.33916667
RGT,-0.35277778,102.335
RHI,45.63138889,-89.4575
RIC,37.50527778,-77.31972222
RID,39.75722222,-84.84277778
RIE,45.47916667,-91.72277778
RIF,38.74111111,-112.0944444
RIL,39.51805556,-107.7791667
RIR,33.98972222,-117.4097222
RIV,33.88055556,-117.2586111
RIW,43.06444444,-108.4569444
RIX,56.92361111,23.97111111
RKD,44.05916667,-69.09805556
RKE,55.58611111,12.13333333
RKP,28.08666667,-97.04444444
RKR,35.0225,-94.62
RKS,41.59638889,-109.0658333
RKW,35.92222222,-84.68972222
RLA,37.93555556,-91.8025
RLD,46.30833333,-119.3055556
RLU,67.10166667,-156.9291667
RME,43.23388889,-75.4075
RMG,34.35138889,-85.15861111
RMN,38.39805556,-77.45555556
RMP,65.50833333,-150.1402778
RNC,35.69861111,-85.84388889
RND,29.52944444,-98.27861111
RNG,40.09472222,-108.7605556
RNN,55.06555556,14.75777778
RNO,39.49777778,-119.7675
RNT,47.49305556,-122.2158333
RNU,5.95722222,116.6763889
ROA,37.32472222,-79.97638889
ROC,43.12138889,-77.67083333
ROG,36.37222222,-94.10694444
ROL,40.27833333,-110.0513889
ROR,7.36444444,134.5538889
ROS,-32.90555556,-60.78666667
ROT,-38.11111111,176.3166667
ROW,33.30166667,-104.5305556
ROX,48.85555556,-95.69527778
RPR,21.18194444,81.74388889
RPX,46.47666667,-108.5541667
RQA,36.58833333,-118.0519444
RQB,43.42916667,-113.0591667
RQC,46.45416667,-109.855
RQD,36.75805556,-120.3713889
RQE,46.21222222,-119.7927778
RQF,35.48361111,-81.16083333
RQG,35.58333333,-89.58722222
RQH,40.38916667,-75.29055556
RQI,62.23388889,-154.7347222
RQK,35.68777778,-117.6905556
RQL,41.23,-87.50777778
RQM,42.425,-71.79111111
RQN,42.10416667,-123.6822222
RQO,42.71527778,-76.88222222
RQP,32.95,-103.4061111
RQQ,38.67388889,-121.8722222
RQR,45.42555556,-84.91333333
RQS,44.40638889,-79.73166667
RQT,33.48555556,-101.8127778
RQU,35.61972222,-119.3536111
RQV,40.61916667,-111.9927778
RQW,37.85972222,-112.8161111
RQX,39.2425,-102.2852778
RQY,31.91694444,-98.60027778
RQZ,30.42888889,-86.68888889
RRG,-19.75777778,63.36083333
RRK,22.25666667,84.81472222
RRT,48.94138889,-95.34833333
RSA,-36.56666667,-64.26666667
RSH,61.78305556,-161.3191667
RSJ,48.63333333,-122.85
RSL,38.87222222,-98.81166667
RSN,32.51166667,-92.62888889
RSP,58.03333333,-153
RST,43.91027778,-92.49638889
RSW,26.53611111,-81.755
RTE,55.7,-131.6333333
RTM,51.95833333,4.44444444
RTN,36.74138889,-104.5011111
RTO,34.05638889,-117.365
RUI,33.36083333,-105.6625
RUT,43.52944444,-72.94833333
RVA,-22.80194444,47.81944444
RVS,36.04055556,-95.98527778
RWB,56.65,-134.2833333
RWI,35.85444444,-77.89055556
RWL,41.80444444,-107.2013889
RXB,57.46666667,-135.4
RYE,40.42638889,-104.63
RYK,28.385,70.28
RZA,-50.02,-68.58333333
RZS,26.96666667,68.86666667
1NC,36.43944444,-77.70944444
S27,48.17833333,-114.3036111
SAA,41.445,-106.81
SAC,38.5125,-121.4925
SAD,32.85,-109.6333333
SAF,35.6175,-106.0883333
SAG,69.36638889,-148.7044444
SAM,-9.67194444,150.7888889
SAN,32.73277778,-117.1872222
SAT,29.53333333,-98.46944444
SAU,-10.5,121.9
SAV,32.1275,-81.2025
SAX,8.02861111,-78.2125
SBA,34.42777778,-119.8394444
SBC,-5.31666667,141.75
SBD,34.09694444,-117.2366667
SBM,43.77166667,-87.85222222
SBN,41.70444444,-86.3125
SBO,39.02916667,-111.8383333
SBP,35.23666667,-120.6391667
SBS,40.51666667,-106.8625
SBT,34.0675,-117.2738889
SBV,36.70861111,-78.84861111
SBW,2.34027778,111.8383333
SBY,38.33861111,-75.51
SC1,32.4775,-80.72305556
SC2,34.31555556,-81.10888889
SC3,33.82861111,-79.12222222
SCC,70.19444444,-148.4680556
SCE,40.77083333,-77.88138889
SCF,33.62277778,-111.9105556
SCH,42.8525,-73.93
SCJ,55.45472222,-132.3519444
SCK,37.89444444,-121.2391667
SCM,61.84638889,-165.5938889
SCX,16.2125,-95.20166667
SD1,44.70083333,-100.1011111
SDE,-27.76527778,-64.32222222
SDF,38.17972222,-85.73861111
SDK,5.9,118.0597222
SDM,32.57222222,-116.9794444
SDP,55.31666667,-160.5138889
SDT,34.81333333,72.35138889
SDX,34.84861111,-111.7877778
SDY,47.70694444,-104.1919444
SEA,47.44722222,-122.3055556
SEE,32.82611111,-116.9713889
SEF,27.45222222,-81.34333333
SEG,40.82055556,-76.86388889
SEM,32.34388889,-86.98777778
SEQ,1.37111111,102.1394444
SER,38.92361111,-85.9075
SES,32.45,-86.95
SEY,15.18222222,-12.20611111
SFB,28.775,-81.24027778
SFF,47.68222222,-117.3161111
SFH,30.93027778,-114.8086111
SFL,14.9,-24.51666667
SFM,43.39472222,-70.71
SFN,-31.71083333,-60.81138889
SFO,37.61888889,-122.375
SFU,-9.59694444,148.6405556
SFW,8.53333333,-81.08333333
SFZ,41.92,-71.49361111
SGB,-6.7,147.1333333
SGD,54.93027778,9.79472222
SGF,37.24,-93.385
SGG,1.22277778,111.4605556
SGH,39.83833333,-83.83972222
SGJ,-10.465,150.1591667
SGM,27.29666667,-112.9386111
SGR,29.62222222,-95.65666667
SGT,34.60055556,-91.57444444
SGU,37.09305556,-113.5922222
SGW,56.88333333,-134.15
SGY,59.46055556,-135.3155556
SHD,38.26388889,-78.89666667
SHG,66.88972222,-157.1577778
SHH,66.25694444,-166.0583333
SHL,25.70138889,91.98055556
SHN,47.23388889,-123.1388889
SHR,44.77416667,-106.9772222
SHV,32.44694444,-93.82555556
SHX,62.69583333,-159.5666667
SID,16.745,-22.95166667
SIH,29.26388889,80.9375
SII,29.36916667,-10.18472222
SIK,36.89444444,-89.55972222
SIM,-5.27833333,144.5433333
SIT,57.04861111,-135.3616667
SIY,41.78138889,-122.4680556
SJC,37.36277778,-121.9405556
SJD,23.15527778,-109.725
SJN,34.51861111,-109.3786111
SJO,9.9925,-84.21111111
SJT,31.35972222,-100.4944444
SKA,47.615,-117.6569444
SKC,-8.04777778,141.7205556
SKF,29.38,-98.58388889
SKJ,56.53277778,-154.1138889
SKK,64.32416667,-161.1388889
SKP,41.96194444,21.61805556
SKS,55.22194444,9.26472222
SKW,61.96583333,-151.1886111
SKY,41.43333333,-82.65222222
SKZ,27.72,68.79361111
SLA,-24.855,-65.47222222
SLB,42.6,-95.23333333
SLC,40.78416667,-111.9669444
SLE,44.91027778,-123.0013889
SLH,-13.85,167.5333333
SLJ,33.29861111,-111.915
SLK,44.38277778,-74.20666667
SLN,38.79083333,-97.6525
SLO,38.645,-88.96333333
SLP,22.25416667,-100.9308333
SLQ,61.705,-157.1666667
SLR,33.15833333,-95.62083333
SLT,38.53833333,-106.0472222
SLV,31.07777778,77.07277778
SLW,25.54666667,-100.9288889
SMC,8.1675,-77.05555556
SME,37.05444444,-84.61444444
SMF,38.69555556,-121.5897222
SMK,63.48416667,-162.0277778
SMN,45.11916667,-113.8861111
SMO,34.01611111,-118.4508333
NJ3,40.62611111,-74.67027778
SMR,11.12222222,-74.22861111
SMS,-17.09388889,49.81583333
SMT,33.81111111,-84.11944444
SMU,61.81222222,-147.5069444
SMX,34.905,-120.4577778
SNA,33.67555556,-117.8669444
SNE,16.58694444,-24.28861111
SNK,32.69333333,-100.9505556
SNL,35.35722222,-96.94277778
SNP,57.1625,-170.2333333
SNQ,30.36944444,-115.8361111
SNS,36.66361111,-121.6075
SNT,7.38333333,-73.50555556
SNY,41.09944444,-102.9825
SOC,-7.51611111,110.7569444
SOL,64.61972222,-164.3875
SON,-15.51666667,167.1333333
SOP,35.2375,-79.38888889
SOQ,-0.75,131.4166667
SOV,59.43472222,-151.7055556
SOW,34.26444444,-110.0041667
SPA,34.91638889,-81.95777778
SPE,4.71222222,116.4569444
SPF,44.48027778,-103.7816667
SPG,27.76694444,-82.62527778
SPH,-8.3025,147.1655556
SPI,39.84416667,-89.67888889
SPQ,33.74916667,-118.2747222
SPS,33.98833333,-98.49194444
SPW,43.16388889,-95.20083333
SPY,4.73027778,-6.62694444
SPZ,36.175,-94.11916667
SQA,34.60694444,-120.0747222
SQI,41.74,-89.68083333
SQL,37.51111111,-122.2486111
SQN,-2.10055556,125.9663889
SQR,-2.52555556,121.3513889
SQV,48.09777778,-123.1852778
SRC,35.22083333,-91.7375
SRF,38.06833333,-122.5019444
SRG,-6.97583333,110.38
SRI,-0.5,117.15
SRL,27.2,-112.25
SRO,2.21666667,-75.25
SRQ,27.39388889,-82.55416667
SRV,61.79111111,-156.5861111
SRW,35.64583333,-80.52027778
SSC,33.97277778,-80.47305556
SSI,31.15055556,-81.38944444
SSL,1.46666667,-72.23333333
SSM,46.48055556,-84.36805556
SSS,-5.59944444,147.8086111
SST,-36.5425,-56.72027778
SSW,48.675,-123.1736111
STA,55.99027778,8.355
STC,45.54527778,-94.05833333
STE,44.54527778,-89.53083333
STF,33.43305556,-88.84861111
STG,56.60083333,-169.5641667
STJ,39.77583333,-94.91
STK,40.61611111,-103.2672222
STL,38.74722222,-90.36444444
STP,44.93444444,-93.06
STQ,41.4125,-78.5025
STS,38.50916667,-122.8116667
SUA,27.18055556,-80.22138889
SUB,-7.37972222,112.7869444
SUC,44.39027778,-104.3983333
SUE,44.84388889,-87.42138889
SUL,28.64888889,69.1725
SUM,33.995,-80.3625
SUN,43.50416667,-114.3083333
SUO,43.87333333,-121.4538889
SUS,38.66194444,-90.65
SUU,38.2625,-121.9269444
SUW,46.68972222,-92.09472222
SUX,42.40194444,-96.38416667
SVA,63.69333333,-170.4594444
SVB,-14.27694444,50.175
SVC,32.63194444,-108.1538889
SVH,35.76305556,-80.95527778
SVN,32.01,-81.14583333
SVS,66.00944444,-149.0941667
SVW,61.0975,-155.5722222
SWD,60.13333333,-149.4180556
SWF,41.50583333,-74.09722222
SWO,36.15888889,-97.08555556
SWQ,-8.49333333,117.4208333
SWW,32.4675,-100.4666667
SXP,62.53333333,-164.8333333
SXQ,60.47555556,-151.0363889
SXR,33.98805556,74.77527778
SXY,42.30944444,-75.41083333
SYA,52.7175,174.0894444
SYB,58.38333333,-152.2333333
SYI,35.56083333,-86.4425
SYN,44.47555556,-93.01611111
SYR,43.11055556,-76.1025
SZB,3.13027778,101.5513889
SZC,10.25472222,-85.58416667
SZL,38.73027778,-93.54777778
SZP,34.34722222,-119.0602778
SZT,16.68888889,-92.53055556
TAD,37.25972222,-104.3391667
TAF,35.54194444,-0.53083333
TAH,-19.52055556,169.2527778
TAL,65.175,-152.1080556
TAM,22.27444444,-97.80166667
TAP,14.79444444,-92.37
TAX,-1.8,124.8
TBN,37.74138889,-92.14055556
TBR,32.48333333,-81.73777778
TCC,35.18,-103.6047222
TCH,-2.89805556,10.95972222
TCL,33.22111111,-87.61083333
TCM,47.13833333,-122.475
TCN,18.49972222,-97.41777778
TCO,1.81666667,-78.76666667
TCS,33.23694444,-107.2711111
TCT,62.99277778,-156.0655556
TDA,5.42361111,-71.72444444
TDF,36.285,-78.98416667
TDW,35.16972222,-101.8258333
TDZ,41.65,-83.53333333
TEB,40.84972222,-74.06222222
TED,57.07222222,8.70333333
TEH,63.13388889,-142.5194444
TEK,60.865,-146.68
TEP,-5.95138889,146.5719444
TET,-16.10333333,33.63888889
TEU,-45.46222222,167.7011111
TEX,37.95388889,-107.9083333
TEZ,26.71083333,92.79611111
TFI,-9.07777778,149.32
TGD,42.35833333,19.25194444
TGE,32.49583333,-85.77916667
TGG,5.38111111,103.1097222
TGH,-16.90361111,168.5466667
TGR,33.05833333,6.08472222
#N/A,16.76972222,-93.34138889
THA,35.37888889,-86.24555556
THP,43.65833333,-108.2133333
THV,39.91833333,-76.87416667
TIA,41.41694444,19.71666667
TIJ,32.54138889,-116.9702778
TIK,35.41833333,-97.38888889
TIM,-4.53472222,136.8883333
TIN,27.70027778,-8.16722222
TIR,13.63277778,79.54138889
TIU,-44.30277778,171.225
TIV,42.40361111,18.72555556
TIW,47.26805556,-122.5769444
TIX,28.51222222,-80.79944444
TIY,18.56666667,-11.41666667
TIZ,-5.86055556,142.9405556
TKA,62.32222222,-150.09
TKC,4.09361111,9.36111111
TKE,57.71666667,-135.2
TKF,39.32,-120.1394444
TKG,-5.24027778,105.1777778
TKI,55.9375,-133.325
TKJ,63.3,-143
TKL,58.49,-133.9416667
TLA,65.27166667,-166.355
TLC,19.33694444,-99.56611111
TLE,-23.38972222,43.72416667
TLF,63.37444444,-153.275
TLH,30.39972222,-84.35194444
TLJ,62.895,-155.9741667
TLM,35.01555556,-1.45833333
TLR,36.15638889,-119.3261111
TLT,61.09888889,-160.9647222
TMA,31.43333333,-83.48333333
TMB,25.64583333,-80.43194444
TMD,16.23666667,-8.15416667
TMI,27.31388889,87.2
TMM,-18.11,49.39222222
TMR,22.81472222,5.45916667
TN1,36.19055556,-86.31583333
TN2,36.05583333,-85.53083333
TN3,35.50694444,-86.80361111
TN4,35.15361111,-87.05666667
#N/A,35.65138889,-88.37888889
TN6,35.99861111,-89.40611111
TN7,35.1775,-86.09944444
TNC,65.56388889,-167.9188889
TNG,35.72833333,-5.9175
TNJ,0.91916667,104.5361111
TNK,60.57083333,-165.2666667
TNP,34.13222222,-115.9458333
TNR,-18.79638889,47.48611111
TNT,25.86277778,-80.89722222
TNU,41.67444444,-93.02166667
TNX,13.53,106.0138889
TOA,33.80333333,-118.3386111
TOG,59.05666667,-160.3822222
TOL,41.59083333,-83.80083333
TOM,16.73222222,-3.00527778
TOP,39.06972222,-95.6225
TOR,42.06444444,-104.1527778
TOU,-20.79388889,165.255
TPA,27.97305556,-82.53527778
TPB,39.025,-95.75805556
TPF,27.91805556,-82.44805556
TPH,38.06027778,-117.0869444
TPI,-8.35805556,146.9872222
TPL,31.15027778,-97.40916667
TPQ,21.42194444,-104.8436111
TRB,8.07833333,-76.74805556
TRC,25.56833333,-103.4108333
TRG,-37.67083333,176.1944444
TRH,35.81277778,-117.3258333
TRI,36.47611111,-82.40638889
TRK,3.32583333,117.5666667
TRM,33.62638889,-116.1608333
TRV,8.47972222,76.91972222
TRZ,10.76388889,78.70888889
TSG,63.37472222,-143.3358333
TSH,-6.44111111,20.79722222
TSM,36.45916667,-105.6752778
TSP,35.1375,-118.4416667
TSS,40.7425,-73.97138889
TTD,45.54944444,-122.4
TTG,-22.49305556,-63.8125
TTN,40.27805556,-74.8125
TTS,-16.74833333,47.61833333
TTU,35.6,-5.31666667
TUC,-26.83333333,-65.2
TUH,35.3925,-86.08583333
TUK,25.99444444,63.06944444
TUL,36.19777778,-95.88972222
TUO,-38.74222222,176.0838889
TUP,34.25888889,-88.76722222
TUS,32.11611111,-110.9405556
TUT,-5.8325,145.9336111
TVA,-17.84944444,44.91916667
TVC,44.74,-85.58583333
TVF,48.06611111,-96.185
TVI,30.90138889,-83.88138889
TVL,38.89416667,-119.9944444
TWA,59.07638889,-160.2708333
TWD,48.05,-122.8
TWE,65.67916667,-164.7988889
TWF,42.48194444,-114.4866667
TWH,33.425,-118.5083333
TWU,4.26388889,117.8869444
TX1,32.74694444,-96.53055556
TX2,32.975,-102.8422222
TX3,26.16611111,-97.34583333
TX4,31.67444444,-99.97694444
TX5,32.35388889,-97.43388889
TX6,30.52694444,-98.35888889
TX7,33.20361111,-101.3402778
TXK,33.45638889,-93.98916667
TXU,4.43333333,-7.36666667
TYE,61.075,-151.1319444
TYR,32.35472222,-95.39888889
TYS,35.81222222,-83.9925
TYZ,34.45527778,-110.11
UAQ,-31.56666667,-68.41666667
UBF,41.68805556,-69.99
UBS,33.46527778,-88.38055556
UCA,43.14138889,-75.38027778
UCY,36.38027778,-88.98555556
UDD,33.74833333,-116.2741667
UDG,34.44916667,-79.89027778
UDR,24.615,73.89611111
UEL,-17.84722222,36.86555556
UES,43.03833333,-88.23
UET,30.25361111,66.93611111
UGA,57.50638889,-157.3916667
UGB,57.43138889,-157.75
UGI,57.75,-153.3166667
UGN,42.42138889,-87.86694444
UGA,57.52777778,-157.4327778
UIB,5.68027778,-76.64277778
UIN,39.94416667,-91.19722222
UKI,39.12666667,-123.2
ULA,-49.30666667,-67.80277778
ULM,44.32138889,-94.50055556
ULN,47.8425,106.7675
ULQ,4.09722222,-76.22916667
ULS,37.60388889,-101.3733333
UMB,53.37666667,-167.8875
UMM,63.33166667,-149.125
UMT,69.3725,-152.1333333
UNG,-6.12555556,141.2813889
UNK,63.88472222,-160.7938889
UNS,53.22388889,-168.4322222
UOX,34.38444444,-89.535
UPG,-5.06944444,119.55
UPN,19.41111111,-102.0472222
UPP,20.26805556,-155.8625
UQE,58.87166667,-158.4711111
USH,-54.80277778,-68.32777778
USI,63.86666667,-148.7833333
UST,29.95861111,-81.33888889
UT1,40.48194444,-111.4288889
UTK,11.23333333,169.8666667
UTM,34.68083333,-90.34638889
UTO,65.99333333,-153.7016667
UUK,70.36222222,-149.0283333
UUU,-9.07444444,147.5725
UVA,29.21138889,-99.74361111
UVE,-20.64361111,166.58
UXA,68.16666667,-163.2
UXC,46.88388889,-96.35083333
UXD,37.1125,-120.2469444
UXE,45.03194444,-99.11555556
UXF,43.94583333,-111.6841667
UXG,40.91777778,-109.3908333
UXI,56.17166667,-133.4930556
UXJ,37.63138889,-84.3325
UXK,38.25777778,-122.6052778
UXL,68.09722222,-165.7638889
UXM,61.04444444,-158.1452778
UXN,37.75111111,-82.63694444
UXO,42.55416667,-71.75888889
UXP,30.36777778,-89.45444444
UXQ,51.56805556,4.93305556
UXR,37.01555556,-110.1991667
UXS,37.83055556,-100.3502778
LPR,41.34416667,-82.1775
UXU,45.65416667,-84.51833333
UXV,45.42472222,-117.265
UXW,36.19333333,-85.48694444
UXX,47.6125,-114.6133333
UXY,47.41666667,-105.5505556
UXZ,47.65611111,-101.4366667
UZU,-29.77555556,-57.97888889
VA1,36.68694444,-77.48277778
VA2,36.66555556,-76.32055556
VA3,36.89472222,-81.34972222
VA4,39.07805556,-77.5575
VAD,30.96833333,-83.19305556
VAI,-2.69472222,141.3019444
VAK,61.53361111,-165.5838889
VBG,34.72972222,-120.5758333
VCB,55.06666667,-133.0166667
VCT,28.85111111,-96.91444444
VCV,34.5975,-117.3830556
VDI,32.1925,-82.37388889
VDM,-40.85,-63.01666667
VDR,-31.94111111,-65.14222222
VDZ,61.1325,-146.2388889
VEE,67.02305556,-146.4111111
VEL,40.43888889,-109.5102778
VEO,38.42777778,-92.875
VER,19.15,-96.18333333
VGA,16.52944444,80.79722222
VGT,36.2125,-115.1969444
VIH,38.12777778,-91.76944444
VIK,69.67722222,-146.8991667
VIL,23.71888889,-15.93555556
VIS,36.31944444,-119.3938889
VKS,32.23888889,-90.9275
VLD,30.78222222,-83.27694444
VLI,-17.69333333,168.31
VME,-33.64722222,-65.41777778
VNC,27.07222222,-82.44055556
VNS,25.45194444,82.86305556
VNY,34.20972222,-118.49
VOK,43.93833333,-90.26833333
GA9,34.12305556,-84.84861111
VPS,30.48333333,-86.52527778
VPZ,41.4525,-87.00527778
VRB,27.6525,-80.41361111
VSA,17.99694444,-92.81722222
VSF,43.34361111,-72.51722222
VTE,17.98472222,102.5666667
VTN,42.85694444,-100.5472222
VTZ,17.72111111,83.22472222
VUJ,35.41666667,-80.15083333
VUO,45.62027778,-122.6563889
VUP,10.43666667,-73.25277778
API,4.07611111,-73.56277778
VWA,31.365,-85.30972222
VWB,42.99833333,-123.3094444
VWC,36.37694444,-86.40861111
VWD,36.31888889,-119.6297222
VWE,47.86583333,-119.9427778
VWF,43.73333333,-103.6177778
VWG,45.41861111,-123.8136111
VWH,31.92083333,-102.3872222
VWI,35.15194444,-118.0138889
VWJ,33.55722222,-80.64833333
VWK,43.05083333,-73.86111111
VWL,47.37611111,-94.79805556
VWM,41.47472222,-122.4530556
VWN,34.15055556,-114.2713889
VWO,48.16083333,-122.1588889
VWP,44.97972222,-114.7347222
VWQ,38.09166667,-121.3594444
VWR,36.81388889,-118.205
VWS,37.7475,-97.22111111
VWT,32.11166667,-84.18833333
VWW,46.38888889,-112.7669444
VWX,29.35972222,-99.17666667
VWZ,62.36305556,-156.9741667
VXE,16.83388889,-25.05472222
VYS,41.35194444,-89.15305556
VZA,60.90611111,-159.6391667
VZB,56.00166667,-158.8333333
VZC,57.7,-153.4733333
VZD,57.85555556,-153.6333333
VZE,57.20833333,-154.0861111
VZF,58,-152.8166667
VZG,55.42833333,-162.63
VZH,32.67666667,-95.51055556
VZI,31.73333333,-85.80472222
VZJ,44.09166667,-116.9
VZL,33.79,-118.0519444
VZM,57.95,-157.05
VZN,56.25,-159.9166667
VZO,55.83333333,-159.8666667
VZQ,57.73333333,-155.6333333
VZR,58,-154.9666667
VZS,57.96666667,-155.1333333
VZT,57.05833333,-157.8
VZU,58.75,-160.8333333
VZV,58.55277778,-161.7686111
VZW,57.71666667,-157.7166667
VZX,60.29444444,-102.5
VZY,59.07,-156.0483333
VZZ,44.85833333,-93.03361111
WA2,47.80944444,-119.6372222
#N/A,48.52083333,-122.4652778
WA4,47.65916667,-117.6816667
WA5,48.425,-120.1458333
WA6,48.3,-120.65
WA7,47.83333333,-120.0333333
WAA,65.62472222,-168.0963889
WAB,-5.48333333,143.7333333
WAD,-17.45,47.5125
WAG,-39.96666667,175.0241667
WAL,37.94166667,-75.46222222
WAR,41.28194444,-85.84638889
WAS,38.88333333,-77.03333333
WBA,-2.82,129.48
WBB,63.51666667,-162.2788889
WBH,34.01666667,-118.1333333
WBM,-5.61666667,143.9166667
WBN,42.39722222,-71.15277778
WBQ,66.36222222,-147.4083333
WBR,43.7225,-85.50416667
WBS,34.62194444,-79.7325
WBY,34.0525,-118.2594444
WCL,57.46666667,-134.5666667
WCR,67.50555556,-148.5
WDB,57.37138889,-156.4125
WDG,36.37916667,-97.79083333
WA8,48.71166667,-123.0183333
WDR,33.98305556,-83.6675
WFB,55.35805556,-131.6683333
WGG,27.7,-114.9166667
WGO,39.14111111,-78.14277778
WGP,-9.67222222,120.3083333
WFK,47.28555556,-68.31277778
WHD,55.90361111,-130.005
WHK,-37.92222222,176.9138889
WHO,-43.36305556,170.1344444
WHR,39.61666667,-106.3838889
WHT,29.25472222,-96.15722222
WI1,44.25083333,-90.85527778
WI2,45.70888889,-90.4025
WIB,47.75333333,-118.745
WJA,7.46666667,168.5666667
WJF,34.74055556,-118.22
WKA,-44.73333333,169.25
WKK,59.27777778,-158.6111111
WKL,19.91361111,-155.8638889
WKN,-5.86666667,155.2166667
WKV,39.96527778,-75.1375
WLB,56.28333333,-133.65
WLD,37.16694444,-97.05027778
WLG,-41.32388889,174.8013889
WLH,-15.41805556,167.7
WLK,66.60277778,-159.9833333
WLM,42.3675,-71.23472222
WLS,-13.23333333,-176.1666667
WLW,39.51638889,-122.2161111
WMC,40.89777778,-117.8036111
WMH,36.36944444,-92.46972222
WMK,55.74,-132.2533333
WMO,64.68694444,-163.4066667
WMR,-16.16194444,49.77055556
WNA,60.7,-162.1166667
WNN,52.89444444,-89.28888889
WNS,26.21944444,68.39222222
WOD,59.06666667,-134.75
WOW,61.755,-150.0486111
WPM,-8.79027778,142.8811111
WQA,42.65472222,-76.79666667
WQB,46.76861111,-100.8936111
WQC,46.25333333,-114.1202778
WQD,41.8875,-121.3583333
WQE,40.49305556,-123.5986111
WQF,43.64444444,-111.9277778
WQG,34.37722222,-117.315
WQH,41.88722222,-121.9744444
WQI,46.6625,-118.8322222
WQJ,70.8,-158.3333333
WQK,46.33333333,-111.475
WQL,64.59055556,-163.7752778
CWF,30.2125,-93.14333333
WQN,37.35833333,-85.30944444
WQO,34.87083333,-118.2083333
WQP,35.10138889,-120.6211111
WQQ,43.72666667,-103.3505556
WQR,58.73416667,-157.0072222
WQS,48.11666667,-105.1875
WQT,45.29166667,-108.925
WQU,34.14527778,-103.4097222
WQW,55.91444444,-161.6375
WQX,57.01666667,-153.6666667
WQY,58.05277778,-153.05
WQZ,56.255,-158.7755556
WRB,32.64,-83.59194444
WRE,-35.77222222,174.3611111
WRG,56.48444444,-132.3666667
WRI,40.01555556,-74.59388889
WRL,43.9675,-107.9530556
WSB,55.51666667,-133.6333333
WSG,40.13666667,-80.29222222
WSH,40.82222222,-72.87333333
WSI,61.58416667,-149.4566667
WSJ,57.73111111,-153.3183333
WSM,67.40166667,-150.1166667
WSN,58.7075,-157.0152778
WST,41.35222222,-71.80416667
WSX,48.66666667,-122.8833333
WSZ,-41.73972222,171.5819444
WTC,40.7125,-74.015
WTK,67.56305556,-162.9841667
WTL,60.35,-162.6333333
WTR,33.80833333,-109.9791667
WTS,-18.75722222,46.05444444
WTT,60.77305556,-148.6838889
WUG,-7.3375,146.7183333
WUJ,40.19333333,-110.3805556
WUQ,47.00555556,-124.1583333
WV1,38.29444444,-81.56555556
WVA,38.83333333,-77.11666667
WVI,36.93583333,-121.7886111
WVK,-22.11805556,48.02222222
WVL,44.53388889,-69.67583333
WSI,61.57194444,-149.5405556
WWD,39.00638889,-74.90888889
WWK,-3.58583333,143.6733333
WWP,56.11666667,-133.1166667
WWR,36.43666667,-99.52111111
WWT,60.92277778,-164.6486111
WY1,42.79555556,-109.8072222
WYB,55.91611111,-131.8011111
WYS,44.68666667,-111.1047222
XAL,27.03666667,-108.9575
XBE,53.96638889,-91.02638889
XBR,44.63472222,-75.75416667
XCL,58.39138889,-109.5166667
XES,42.61444444,-88.39
XMD,44.01666667,-97.08333333
XNA,36.28194444,-94.30694444
XQP,9.44305556,-84.12972222
XRS,38.96194444,-77.35805556
XSD,37.79888889,-116.7808333
XSM,38.31555556,-76.55166667
A8K,60.96166667,-151.3316667
XWC,56.88333333,-156.5666667
XWE,47.1275,-124.1791667
XWF,42.72555556,-114.4547222
XWH,36.83472222,-108.0277778
XWJ,45.005,-69.23666667
XWK,47.43333333,-122.6647222
XWL,43.2125,-112.3458333
XWN,26.89805556,-80.3275
XWO,41.18805556,-103.6769444
XWS,70.5,-149.8763889
XWT,57.45,-158
XWU,32.55833333,-87.30972222
XWW,43.7375,-111.1041667
XXD,34.91055556,-100.8694444
XXE,40.06583333,-74.18
XXG,42.5,-71.11777778
XXN,39.45111111,-123.3688889
XXO,37.13888889,-113.3055556
XXP,38.99027778,-122.8986111
XXR,37.51083333,-120.0408333
XXS,43.93333333,-123
XXT,47.69555556,-114.1841667
XXU,42.19111111,-122.6588889
XXV,48.50416667,-122.8138889
LCQ,30.18055556,-82.57972222
XXX,34.54888889,-94.20722222
XXY,40.55416667,-124.1313889
XXZ,35.08305556,-108.7911111
YAA,52.45222222,-125.3030556
YAC,51.72722222,-91.82361111
YAF,45.79166667,-71.99111111
YAG,48.65277778,-93.44722222
YAH,53.75444444,-73.67416667
YAK,59.50916667,-139.6597222
YAM,46.48305556,-84.50861111
YAO,3.83361111,11.52361111
YAT,52.92777778,-82.43055556
YAU,61.66222222,-73.32138889
YAV,48.51666667,-123.1833333
YAY,51.39166667,-56.08472222
YAZ,49.07694444,-125.7763889
YBA,51.2,-115.5333333
YBB,68.53444444,-89.80805556
YBC,49.1325,-68.20444444
YBE,59.56666667,-108.4833333
YBG,48.32222222,-70.98861111
YBJ,50.5,-62.91666667
YBK,64.29888889,-96.07777778
YBL,49.95111111,-125.2708333
YBM,56.6825,-131.0805556
