date,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2019-10,F9,Frontier Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",381,104,26.14,0.91,37.67,0,39.27,3,0,6899,1565,53,1853,0,3428
2019-10,F9,Frontier Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",326,64,19.25,0.14,17.34,0,27.27,6,1,5504,1646,5,876,0,2977
2019-10,F9,Frontier Airlines Inc.,BDL,"Hartford, CT: Bradley International",42,6,2.16,0.83,1.01,0,2,2,0,323,174,40,34,0,75
2019-10,F9,Frontier Airlines Inc.,BFM,"Mobile, AL: Mobile Downtown",22,5,1.2,0,1.86,0,1.94,1,0,355,49,0,94,0,212
2019-10,F9,Frontier Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",13,1,0,0,0.75,0,0.25,0,0,61,0,0,46,0,15
2019-10,F9,Frontier Airlines Inc.,BIL,"Billings, MT: Billings Logan International",14,7,1.63,0.11,1.11,0,4.16,1,0,440,51,4,42,0,343
2019-10,F9,Frontier Airlines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",14,3,0.23,0,2.12,0,0.65,0,0,273,25,0,168,0,80
2019-10,F9,Frontier Airlines Inc.,BKG,"Branson, MO: Branson Airport",35,5,2.25,0,2.58,0,0.17,0,0,278,97,0,164,0,17
2019-10,F9,Frontier Airlines Inc.,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",28,8,1.63,0.22,3.51,0,2.63,0,0,495,75,16,211,0,193
2019-10,F9,Frontier Airlines Inc.,BNA,"Nashville, TN: Nashville International",114,26,7.58,0.52,4.48,0,13.42,2,0,2048,722,25,194,0,1107
2019-10,F9,Frontier Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",9,3,0.85,0,0.5,0,1.65,0,0,166,52,0,36,0,78
2019-10,F9,Frontier Airlines Inc.,BOS,"Boston, MA: Logan International",79,14,4.06,0,3.07,0,6.87,0,0,856,148,0,155,0,553
2019-10,F9,Frontier Airlines Inc.,BTV,"Burlington, VT: Burlington International",13,2,0,0,1.54,0,0.46,0,0,79,0,0,53,0,26
2019-10,F9,Frontier Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",56,8,2.56,0.14,2.89,0,2.42,0,0,616,264,12,193,0,147
2019-10,F9,Frontier Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",31,6,2.16,0.63,2.31,0,0.9,0,0,497,316,25,137,0,19
2019-10,F9,Frontier Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",17,4,1.3,0,1.72,0,0.98,0,0,205,47,0,62,0,96
2019-10,F9,Frontier Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",52,11,2.11,0,3.44,0,5.45,1,0,717,292,0,129,0,296
2019-10,F9,Frontier Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",22,2,0.6,0,0.4,0,1,1,0,50,15,0,10,0,25
2019-10,F9,Frontier Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",259,46,18.93,0.96,11.41,0,14.7,2,0,3246,1472,107,517,0,1150
2019-10,F9,Frontier Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",157,37,12.06,0,8.37,0,16.58,0,0,2681,897,0,375,0,1409
2019-10,F9,Frontier Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",25,6,2.27,0,1.1,0,2.62,0,0,384,48,0,43,0,293
2019-10,F9,Frontier Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",149,22,5.04,1,4.07,0,11.88,0,0,2152,730,20,305,0,1097
2019-10,F9,Frontier Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",302,65,20,0,8.7,0,36.3,6,0,4591,1362,0,426,0,2803
2019-10,F9,Frontier Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",93,24,8.28,0.64,5.92,0,9.16,2,1,1622,525,54,278,0,765
2019-10,F9,Frontier Airlines Inc.,DEN,"Denver, CO: Denver International",2655,691,151.76,4.86,295.87,0,238.5,53,0,50261,10674,853,17998,0,20736
2019-10,F9,Frontier Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",119,36,8.01,1.44,13.26,0,13.29,0,0,2483,298,147,1059,0,979
2019-10,F9,Frontier Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",17,3,0.93,0,0.73,0,1.34,0,0,383,133,0,19,0,231
2019-10,F9,Frontier Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",105,27,13.55,0,8.28,0,5.17,2,0,1667,1039,0,334,0,294
2019-10,F9,Frontier Airlines Inc.,ELP,"El Paso, TX: El Paso International",17,2,0.01,0.39,0.61,0,0.99,0,0,352,3,30,47,0,272
2019-10,F9,Frontier Airlines Inc.,FAR,"Fargo, ND: Hector International",13,4,0.94,0,0.06,0,3,0,1,288,16,0,1,0,271
2019-10,F9,Frontier Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",14,3,0.24,0,1,0,1.76,1,0,69,7,0,18,0,44
2019-10,F9,Frontier Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",87,20,7.3,0.2,6.26,0,6.24,0,0,1157,451,9,242,0,455
2019-10,F9,Frontier Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",17,2,1.08,0,0,0,0.92,0,0,138,30,0,0,0,108
2019-10,F9,Frontier Airlines Inc.,GEG,"Spokane, WA: Spokane International",27,10,1.22,0,0.94,0,7.84,3,0,771,63,0,55,0,653
2019-10,F9,Frontier Airlines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",14,4,0.87,0,0.15,0,2.98,1,0,532,101,0,25,0,406
2019-10,F9,Frontier Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",34,7,0.7,0.14,2.24,0,3.92,0,0,389,14,13,75,0,287
2019-10,F9,Frontier Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",29,2,1.12,0,0,0,0.88,1,0,105,55,0,0,0,50
2019-10,F9,Frontier Airlines Inc.,HRL,"Harlingen/San Benito, TX: Valley International",16,4,1.42,0,1.86,0,0.72,0,0,281,125,0,78,0,78
2019-10,F9,Frontier Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",28,6,2.7,0,0.69,0,2.61,0,0,248,97,0,29,0,122
2019-10,F9,Frontier Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",108,12,1.82,1.18,3.64,0,5.37,1,1,997,155,45,156,0,641
2019-10,F9,Frontier Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",139,45,15.32,1.11,14.93,0,13.64,1,0,3135,1038,55,896,0,1146
2019-10,F9,Frontier Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",14,4,0.67,0,1.45,0,1.87,1,0,337,63,0,95,0,179
2019-10,F9,Frontier Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",62,16,5.23,0.49,3.32,0,6.97,1,0,1227,187,22,397,0,621
2019-10,F9,Frontier Airlines Inc.,ISP,"Islip, NY: Long Island MacArthur",119,16,8.03,0,3.76,0,4.21,0,0,991,551,0,137,0,303
2019-10,F9,Frontier Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",4,1,0.14,0,0.05,0,0.81,0,0,84,12,0,4,0,68
2019-10,F9,Frontier Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",16,5,1.14,0,0.1,0,3.76,0,0,425,30,0,7,0,388
2019-10,F9,Frontier Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",88,21,11.63,0.32,4.89,0,4.16,1,0,1372,696,23,277,0,376
2019-10,F9,Frontier Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",1056,328,68.93,0.36,129.62,0,129.09,11,0,23115,4844,23,6262,0,11986
2019-10,F9,Frontier Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",124,42,13.75,0.36,12.47,0,15.42,1,0,2357,540,21,454,0,1342
2019-10,F9,Frontier Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",8,1,0.27,0,0.4,0,0.33,0,0,67,18,0,27,0,22
2019-10,F9,Frontier Airlines Inc.,LGA,"New York, NY: LaGuardia",93,31,4.24,1.79,16.74,0,8.23,2,0,1891,325,93,950,0,523
2019-10,F9,Frontier Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",17,6,1.09,0,1,0,3.91,1,0,202,34,0,20,0,148
2019-10,F9,Frontier Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",45,9,3.11,0.67,2.99,0,2.23,1,0,643,135,93,142,0,273
2019-10,F9,Frontier Airlines Inc.,MCO,"Orlando, FL: Orlando International",1066,213,64.1,0.06,48.42,0,100.41,13,1,14701,4243,2,2161,0,8295
2019-10,F9,Frontier Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",26,4,0.45,0.54,0.14,0,2.88,0,0,426,13,92,27,0,294
2019-10,F9,Frontier Airlines Inc.,MEM,"Memphis, TN: Memphis International",26,11,4.05,0,3.38,0,3.57,0,0,766,186,0,196,0,384
2019-10,F9,Frontier Airlines Inc.,MIA,"Miami, FL: Miami International",137,37,16.43,0,11.85,0,8.72,2,0,2247,958,0,500,0,789
2019-10,F9,Frontier Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",105,25,8.79,0,5.01,0,11.2,1,0,1856,615,0,265,0,976
2019-10,F9,Frontier Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",36,6,3.23,0,0.55,0,2.22,1,0,214,96,0,20,0,98
2019-10,F9,Frontier Airlines Inc.,MSO,"Missoula, MT: Missoula International",17,7,4.84,0,0.75,0,1.41,0,0,309,180,0,37,0,92
2019-10,F9,Frontier Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",146,34,14.16,2.31,10.86,0,6.67,1,0,1686,712,166,451,0,357
2019-10,F9,Frontier Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",93,21,8.22,0.15,8.79,0,3.84,3,1,1561,772,15,449,0,325
2019-10,F9,Frontier Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",51,12,2.49,0.02,3.57,0,5.92,0,0,1005,118,5,194,0,688
2019-10,F9,Frontier Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",14,4,0.83,0,1.29,0,1.88,2,0,111,20,0,39,0,52
2019-10,F9,Frontier Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",37,11,3.11,0.25,5.78,0,1.85,0,0,549,167,19,244,0,119
2019-10,F9,Frontier Airlines Inc.,ONT,"Ontario, CA: Ontario International",93,20,5.48,0.3,11.68,0,2.54,1,0,683,196,24,370,0,93
2019-10,F9,Frontier Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",282,72,26.62,1.18,21.87,0,22.32,7,0,5591,1686,113,1414,0,2378
2019-10,F9,Frontier Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",32,5,3.16,0,0.84,0,1,1,0,252,142,0,26,0,84
2019-10,F9,Frontier Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",30,3,0.41,0.67,0.56,0,1.37,1,0,257,7,38,27,0,185
2019-10,F9,Frontier Airlines Inc.,PDX,"Portland, OR: Portland International",62,26,10.27,0.48,6.11,0,9.14,0,0,1878,660,27,382,0,809
2019-10,F9,Frontier Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",587,136,34.54,0.46,34.85,0,66.15,8,1,10817,2521,14,1982,0,6300
2019-10,F9,Frontier Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",214,46,16.22,0.57,12.36,0,16.84,3,0,2811,771,70,608,0,1362
2019-10,F9,Frontier Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",14,3,0.82,0,0.18,0,2,0,0,131,28,0,6,0,97
2019-10,F9,Frontier Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",28,10,2.75,0.27,6.07,0,0.91,0,0,958,289,40,338,0,291
2019-10,F9,Frontier Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",50,10,3.26,0,2.14,0,4.61,0,0,1202,393,0,201,0,608
2019-10,F9,Frontier Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",40,5,3,0,0.47,0,1.53,0,0,305,224,0,8,0,73
2019-10,F9,Frontier Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",264,54,9.41,1.58,10.34,0,32.66,4,0,4247,554,83,621,0,2989
2019-10,F9,Frontier Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",14,5,2,0.35,2.49,0,0.16,0,0,201,37,26,127,0,11
2019-10,F9,Frontier Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",115,27,9.47,0.27,8.37,0,8.89,2,0,1562,475,25,352,0,710
2019-10,F9,Frontier Airlines Inc.,SAN,"San Diego, CA: San Diego International",151,33,7.45,0.32,15.8,0,9.43,3,1,1980,277,35,709,0,959
2019-10,F9,Frontier Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",155,29,8.22,1.11,9.82,0,9.85,0,1,1740,398,205,501,0,636
2019-10,F9,Frontier Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",22,6,2.79,0,0.21,0,3,0,0,471,170,0,31,0,270
2019-10,F9,Frontier Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",14,5,3.09,0,1.2,0,0.71,1,0,284,160,0,46,0,78
2019-10,F9,Frontier Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",18,4,2.06,0,0.07,0,1.87,2,0,305,154,0,8,0,143
2019-10,F9,Frontier Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",76,29,7.08,0.9,11.76,0,9.26,0,0,1830,330,58,743,0,699
2019-10,F9,Frontier Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",155,37,10.01,2.05,13.8,0,11.13,2,1,1800,371,139,613,0,677
2019-10,F9,Frontier Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",48,9,1.9,0,2.23,0,4.87,0,0,847,120,0,94,0,633
2019-10,F9,Frontier Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",142,27,13.24,0,6.91,0,6.85,0,1,1513,697,0,185,0,631
2019-10,F9,Frontier Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",135,40,7.43,0.86,17.95,0,13.75,2,0,2566,437,78,749,0,1302
2019-10,F9,Frontier Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",48,15,5.99,0,3.82,0,5.19,0,0,1208,331,0,239,0,638
2019-10,F9,Frontier Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",62,17,5.28,0.05,5.99,0,5.68,2,0,1432,415,3,331,0,683
2019-10,F9,Frontier Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",19,3,0.8,0,0.52,0,1.68,1,0,135,22,0,15,0,98
2019-10,F9,Frontier Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",120,36,17.2,1.62,4.54,0,12.63,2,0,2908,755,167,280,0,1706
2019-10,F9,Frontier Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",57,8,2.48,0,1.52,0,4,2,0,391,45,0,36,0,310
2019-10,F9,Frontier Airlines Inc.,TPA,"Tampa, FL: Tampa International",235,42,16.35,0.58,9.11,0,15.97,2,0,3810,1350,33,534,0,1893
2019-10,F9,Frontier Airlines Inc.,TTN,"Trenton, NJ: Trenton Mercer",280,48,11.7,0.99,7.92,0,27.39,6,11,2974,727,80,353,0,1814
2019-10,F9,Frontier Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",12,2,0.65,0,0.77,0,0.59,0,0,179,64,0,38,0,77
2019-10,F9,Frontier Airlines Inc.,TYR,"Tyler, TX: Tyler Pounds Regional",14,2,0.09,0,0.62,0,1.29,1,0,112,8,0,54,0,50
2019-10,F9,Frontier Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",17,3,1.28,0.51,0.58,0,0.64,1,0,124,31,30,33,0,30
2019-10,F9,Frontier Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",14,3,0.74,0,0.81,0,1.44,1,0,228,37,0,60,0,131
2019-10,G4,Allegiant Air,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",88,9,5.75,1.63,0.46,0,1.16,0,0,848,757,48,14,0,29
2019-10,G4,Allegiant Air,ABQ,"Albuquerque, NM: Albuquerque International Sunport",16,4,1.96,0,0.08,0,1.95,0,0,461,74,0,4,0,383
2019-10,G4,Allegiant Air,ALB,"Albany, NY: Albany International",42,1,1,0,0,0,0,0,0,92,92,0,0,0,0
2019-10,G4,Allegiant Air,ATW,"Appleton, WI: Appleton International",36,1,1,0,0,0,0,0,0,62,62,0,0,0,0
2019-10,G4,Allegiant Air,AUS,"Austin, TX: Austin - Bergstrom International",34,5,2.87,1,1.13,0,0,0,0,526,457,30,39,0,0
2019-10,G4,Allegiant Air,AVL,"Asheville, NC: Asheville Regional",250,76,17.75,1.33,20.5,0,36.42,0,4,3898,1101,61,722,0,2014
2019-10,G4,Allegiant Air,AZA,"Phoenix, AZ: Phoenix - Mesa Gateway",446,77,22.64,2.16,11.17,0.63,40.41,3,0,7159,2226,161,386,15,4371
2019-10,G4,Allegiant Air,BGR,"Bangor, ME: Bangor International",32,6,1.94,0,2.52,0,1.54,0,0,274,106,0,72,0,96
2019-10,G4,Allegiant Air,BIL,"Billings, MT: Billings Logan International",19,2,1.45,0,0.42,0,0.13,0,0,70,49,0,16,0,5
2019-10,G4,Allegiant Air,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",21,7,1.07,1,3.56,0,1.37,0,0,186,18,27,99,0,42
2019-10,G4,Allegiant Air,BLI,"Bellingham, WA: Bellingham International",123,15,4.55,0,8.6,0,1.85,0,0,569,260,0,243,0,66
2019-10,G4,Allegiant Air,BLV,"Belleville, IL: Scott AFB/MidAmerica",61,9,1.02,1,1.88,0,5.1,0,0,378,69,22,36,0,251
2019-10,G4,Allegiant Air,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",20,1,0,0,1,0,0,0,1,20,0,0,20,0,0
2019-10,G4,Allegiant Air,BNA,"Nashville, TN: Nashville International",86,18,3.39,0.8,6.7,0,7.11,0,0,940,81,56,183,0,620
2019-10,G4,Allegiant Air,BOI,"Boise, ID: Boise Air Terminal",18,1,0.16,0,0.27,0,0.57,0,0,81,13,0,22,0,46
2019-10,G4,Allegiant Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",35,5,1.68,0,1.1,0,2.22,0,0,445,312,0,39,0,94
2019-10,G4,Allegiant Air,BZN,"Bozeman, MT: Bozeman Yellowstone International",18,3,2.4,0,0.29,0,0.31,1,0,283,256,0,22,0,5
2019-10,G4,Allegiant Air,CHA,"Chattanooga, TN: Lovell Field",24,2,1.28,0.26,0.46,0,0,0,0,86,58,15,13,0,0
2019-10,G4,Allegiant Air,CHS,"Charleston, SC: Charleston AFB/International",21,3,1.59,0,0.13,0,1.28,0,0,105,60,0,5,0,40
2019-10,G4,Allegiant Air,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",58,9,3.54,0,2.79,0,2.67,0,0,543,306,0,57,0,180
2019-10,G4,Allegiant Air,CKB,"Clarksburg/Fairmont, WV: North Central West Virginia",9,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-10,G4,Allegiant Air,CLE,"Cleveland, OH: Cleveland-Hopkins International",39,3,0.88,1,0.93,0,0.2,0,0,133,77,20,31,0,5
2019-10,G4,Allegiant Air,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",250,32,14.71,0,4,0.94,12.35,0,0,3486,2273,0,621,17,575
2019-10,G4,Allegiant Air,DEN,"Denver, CO: Denver International",9,5,1,0.73,2.22,0,1.05,0,0,271,60,54,71,0,86
2019-10,G4,Allegiant Air,DSM,"Des Moines, IA: Des Moines International",51,4,2.99,0,0.51,0,0.5,0,0,369,351,0,10,0,8
2019-10,G4,Allegiant Air,ELM,"Elmira/Corning, NY: Elmira/Corning Regional",18,2,2,0,0,0,0,0,0,239,239,0,0,0,0
2019-10,G4,Allegiant Air,ELP,"El Paso, TX: El Paso International",9,4,2.14,0,0.7,0,1.16,0,0,389,118,0,24,0,247
2019-10,G4,Allegiant Air,EUG,"Eugene, OR: Mahlon Sweet Field",38,7,2.63,0,0,0,4.37,0,0,367,157,0,0,0,210
2019-10,G4,Allegiant Air,EVV,"Evansville, IN: Evansville Regional",13,2,0.35,0,0.09,0,1.55,0,0,82,6,0,6,0,70
2019-10,G4,Allegiant Air,EWR,"Newark, NJ: Newark Liberty International",68,3,0.87,0,2.13,0,0,0,0,67,20,0,47,0,0
2019-10,G4,Allegiant Air,FAR,"Fargo, ND: Hector International",41,3,0.13,1,1.01,0,0.85,1,0,128,9,30,32,0,57
2019-10,G4,Allegiant Air,FAT,"Fresno, CA: Fresno Yosemite International",53,6,2.12,0,1.5,0,2.38,0,0,191,65,0,26,0,100
2019-10,G4,Allegiant Air,FCA,"Kalispell, MT: Glacier Park International",18,2,0.8,0,1.2,0,0,0,0,74,35,0,39,0,0
2019-10,G4,Allegiant Air,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",239,88,10.82,2.98,42.57,0.67,30.95,0,0,3917,651,215,1424,29,1598
2019-10,G4,Allegiant Air,FNT,"Flint, MI: Bishop International",31,3,1,0,0.46,0,1.54,0,0,221,26,0,11,0,184
2019-10,G4,Allegiant Air,FSD,"Sioux Falls, SD: Joe Foss Field",36,6,2.14,0,2.82,0,1.04,0,0,212,115,0,67,0,30
2019-10,G4,Allegiant Air,FWA,"Fort Wayne, IN: Fort Wayne International",58,2,0.53,0,1.47,0,0,0,0,42,10,0,32,0,0
2019-10,G4,Allegiant Air,GFK,"Grand Forks, ND: Grand Forks International",17,2,1.95,0,0.05,0,0,0,0,47,46,0,1,0,0
2019-10,G4,Allegiant Air,GJT,"Grand Junction, CO: Grand Junction Regional",18,1,0,0,1,0,0,0,0,24,0,0,24,0,0
2019-10,G4,Allegiant Air,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10,G4,Allegiant Air,GRI,"Grand Island, NE: Central Nebraska Regional",18,1,0,0,1,0,0,0,0,18,0,0,18,0,0
2019-10,G4,Allegiant Air,GRR,"Grand Rapids, MI: Gerald R. Ford International",136,31,8.4,1,4.52,0,17.08,0,0,2333,798,23,679,0,833
2019-10,G4,Allegiant Air,GSO,"Greensboro/High Point, NC: Piedmont Triad International",17,1,1,0,0,0,0,0,0,57,57,0,0,0,0
2019-10,G4,Allegiant Air,GSP,"Greer, SC: Greenville-Spartanburg International",37,4,1,0,1.38,0,1.62,0,1,124,37,0,32,0,55
2019-10,G4,Allegiant Air,GTF,"Great Falls, MT: Great Falls International",17,4,1.95,0,2.05,0,0,0,0,377,325,0,52,0,0
2019-10,G4,Allegiant Air,HGR,"Hagerstown, MD: Hagerstown Regional-Richard A. Henson Field",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10,G4,Allegiant Air,HTS,"Ashland, WV: Tri-State/Milton J. Ferguson Field",26,7,5.15,0,1,0,0.85,0,1,275,210,0,32,0,33
2019-10,G4,Allegiant Air,IAG,"Niagara Falls, NY: Niagara Falls International",31,1,0,0,1,0,0,0,0,24,0,0,24,0,0
2019-10,G4,Allegiant Air,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",16,1,1,0,0,0,0,0,0,65,65,0,0,0,0
2019-10,G4,Allegiant Air,IDA,"Idaho Falls, ID: Idaho Falls Regional",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10,G4,Allegiant Air,IND,"Indianapolis, IN: Indianapolis International",154,24,9.45,0,4.65,0,9.9,0,0,2054,1177,0,251,0,626
2019-10,G4,Allegiant Air,JAX,"Jacksonville, FL: Jacksonville International",42,6,1.62,0,0.47,0,3.91,0,0,350,93,0,14,0,243
2019-10,G4,Allegiant Air,LAS,"Las Vegas, NV: McCarran International",718,108,31.08,6.11,26.92,0,43.89,0,0,7729,3198,748,932,0,2851
2019-10,G4,Allegiant Air,LAX,"Los Angeles, CA: Los Angeles International",72,12,3.35,0,2.49,0,6.16,0,0,969,142,0,59,0,768
2019-10,G4,Allegiant Air,LCK,"Columbus, OH: Rickenbacker International",69,15,7.52,0.62,3.13,0,3.73,0,0,2024,1730,56,92,0,146
2019-10,G4,Allegiant Air,LEX,"Lexington, KY: Blue Grass",64,3,3,0,0,0,0,0,0,142,142,0,0,0,0
2019-10,G4,Allegiant Air,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",9,2,0.08,0,0.69,0,1.24,0,0,117,5,0,37,0,75
2019-10,G4,Allegiant Air,LRD,"Laredo, TX: Laredo International",9,1,0,0,0.01,0,0.99,0,0,74,0,0,1,0,73
2019-10,G4,Allegiant Air,MCI,"Kansas City, MO: Kansas City International",8,1,0,0,1,0,0,0,0,36,0,0,36,0,0
2019-10,G4,Allegiant Air,MDT,"Harrisburg, PA: Harrisburg International",66,8,4.82,0,0.29,0,2.89,0,0,441,257,0,7,0,177
2019-10,G4,Allegiant Air,MEM,"Memphis, TN: Memphis International",54,9,4.13,0,4.03,0,0.84,0,0,1183,1029,0,138,0,16
2019-10,G4,Allegiant Air,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",40,9,3.01,0,3.06,0,2.94,0,1,636,199,0,107,0,330
2019-10,G4,Allegiant Air,MFR,"Medford, OR: Rogue Valley International - Medford",18,2,0,1,0.07,0,0.93,0,0,49,0,34,1,0,14
2019-10,G4,Allegiant Air,MLI,"Moline, IL: Quad City International",39,7,3.16,2,0.05,0,1.79,0,0,401,219,117,7,0,58
2019-10,G4,Allegiant Air,MOT,"Minot, ND: Minot International",23,3,1,0,2,0,0,0,0,122,59,0,63,0,0
2019-10,G4,Allegiant Air,MRY,"Monterey, CA: Monterey Regional",8,1,0,0,0.04,0,0.96,0,0,71,0,0,3,0,68
2019-10,G4,Allegiant Air,MSO,"Missoula, MT: Missoula International",17,1,0,0,1,0,0,0,0,23,0,0,23,0,0
2019-10,G4,Allegiant Air,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",40,9,2.26,0,5.78,0,0.96,0,0,876,481,0,203,0,192
2019-10,G4,Allegiant Air,MYR,"Myrtle Beach, SC: Myrtle Beach International",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10,G4,Allegiant Air,OAK,"Oakland, CA: Metropolitan Oakland International",57,6,1.13,0,2.3,0,2.57,0,0,231,37,0,61,0,133
2019-10,G4,Allegiant Air,OGD,"Ogden, UT: Ogden-Hinckley",8,1,0,0,1,0,0,0,0,26,0,0,26,0,0
2019-10,G4,Allegiant Air,OGS,"Ogdensburg, NY: Ogdensburg International",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10,G4,Allegiant Air,OKC,"Oklahoma City, OK: Will Rogers World",26,4,0.6,0,1,0,2.4,0,0,350,116,0,46,0,188
2019-10,G4,Allegiant Air,OMA,"Omaha, NE: Eppley Airfield",17,1,0,0,1,0,0,0,0,16,0,0,16,0,0
